study_id,animal_id,group_number,group_name,sex,dose_mgkg_day,organ,organ_label,paired,weight_g,bw_at_necropsy_g,organ_to_bw_ratio,necropsy_date
PC201708,PC201708-2014,2,2 mg/kg PCDRUG,M,2.0,heart,Heart,False,1.2524,561.0,0.223,2016-05-16
PC201708,PC201708-2014,2,2 mg/kg PCDRUG,M,2.0,kidney,Kidneys (paired),True,2.9546,561.0,0.527,2016-05-16
PC201708,PC201708-2014,2,2 mg/kg PCDRUG,M,2.0,liver,Liver,False,10.9057,561.0,1.944,2016-05-16
PC201708,PC201708-2014,2,2 mg/kg PCDRUG,M,2.0,pituitary_gland,Pituitary Gland,False,0.0131,561.0,0.002,2016-05-16
PC201708,PC201708-2014,2,2 mg/kg PCDRUG,M,2.0,spleen,Spleen,False,0.6535,561.0,0.116,2016-05-16
PC201708,PC201708-2014,2,2 mg/kg PCDRUG,M,2.0,testis,Testes (paired),True,3.5219,561.0,0.628,2016-05-16
PC201708,PC201708-2014,2,2 mg/kg PCDRUG,M,2.0,thymus,Thymus,False,0.3673,561.0,0.065,2016-05-16
PC201708,PC201708-2014,2,2 mg/kg PCDRUG,M,2.0,thyroid_gland,Thyroid Gland,False,0.0259,561.0,0.005,2016-05-16
PC201708,PC201708-2015,2,2 mg/kg PCDRUG,M,2.0,adrenal_gland,Adrenal Glands,True,0.0737,534.0,0.014,2016-05-16
PC201708,PC201708-2015,2,2 mg/kg PCDRUG,M,2.0,brain,Brain,False,2.2103,534.0,0.414,2016-05-16
PC201708,PC201708-2015,2,2 mg/kg PCDRUG,M,2.0,heart,Heart,False,1.6686,534.0,0.312,2016-05-16
PC201708,PC201708-2015,2,2 mg/kg PCDRUG,M,2.0,kidney,Kidneys (paired),True,3.5776,534.0,0.67,2016-05-16
PC201708,PC201708-2015,2,2 mg/kg PCDRUG,M,2.0,liver,Liver,False,11.569,534.0,2.166,2016-05-16
PC201708,PC201708-2015,2,2 mg/kg PCDRUG,M,2.0,pituitary_gland,Pituitary Gland,False,0.015,534.0,0.003,2016-05-16
PC201708,PC201708-2015,2,2 mg/kg PCDRUG,M,2.0,spleen,Spleen,False,0.8468,534.0,0.159,2016-05-16
PC201708,PC201708-2015,2,2 mg/kg PCDRUG,M,2.0,testis,Testes (paired),True,3.5121,534.0,0.658,2016-05-16
PC201708,PC201708-2015,2,2 mg/kg PCDRUG,M,2.0,thymus,Thymus,False,0.4901,534.0,0.092,2016-05-16
PC201708,PC201708-2015,2,2 mg/kg PCDRUG,M,2.0,thyroid_gland,Thyroid Gland,False,0.0228,534.0,0.004,2016-05-16
PC201708,PC201708-2101,2,2 mg/kg PCDRUG,F,2.0,adrenal_gland,Adrenal Glands,True,0.1146,388.0,0.03,2016-05-02
PC201708,PC201708-2101,2,2 mg/kg PCDRUG,F,2.0,brain,Brain,False,1.9399,388.0,0.5,2016-05-02
PC201708,PC201708-2101,2,2 mg/kg PCDRUG,F,2.0,heart,Heart,False,0.885,388.0,0.228,2016-05-02
PC201708,PC201708-2101,2,2 mg/kg PCDRUG,F,2.0,kidney,Kidneys (paired),True,1.8466,388.0,0.476,2016-05-02
PC201708,PC201708-2101,2,2 mg/kg PCDRUG,F,2.0,liver,Liver,False,6.5316,388.0,1.683,2016-05-02
PC201708,PC201708-2101,2,2 mg/kg PCDRUG,F,2.0,ovary,Ovaries (paired),True,0.1312,388.0,0.034,2016-05-02
PC201708,PC201708-2101,2,2 mg/kg PCDRUG,F,2.0,pituitary_gland,Pituitary Gland,False,0.0166,388.0,0.004,2016-05-02
PC201708,PC201708-2101,2,2 mg/kg PCDRUG,F,2.0,spleen,Spleen,False,0.4122,388.0,0.106,2016-05-02
PC201708,PC201708-2101,2,2 mg/kg PCDRUG,F,2.0,thymus,Thymus,False,0.2111,388.0,0.054,2016-05-02
PC201708,PC201708-2101,2,2 mg/kg PCDRUG,F,2.0,thyroid_gland,Thyroid Gland,False,0.0137,388.0,0.004,2016-05-02
PC201708,PC201708-2102,2,2 mg/kg PCDRUG,F,2.0,adrenal_gland,Adrenal Glands,True,0.0675,322.0,0.021,2016-05-02
PC201708,PC201708-2102,2,2 mg/kg PCDRUG,F,2.0,brain,Brain,False,1.9285,322.0,0.599,2016-05-02
PC201708,PC201708-2102,2,2 mg/kg PCDRUG,F,2.0,heart,Heart,False,0.8786,322.0,0.273,2016-05-02
PC201708,PC201708-2102,2,2 mg/kg PCDRUG,F,2.0,kidney,Kidneys (paired),True,1.6648,322.0,0.517,2016-05-02
PC201708,PC201708-2102,2,2 mg/kg PCDRUG,F,2.0,liver,Liver,False,5.794,322.0,1.799,2016-05-02
PC201708,PC201708-2102,2,2 mg/kg PCDRUG,F,2.0,ovary,Ovaries (paired),True,0.1008,322.0,0.031,2016-05-02
PC201708,PC201708-2102,2,2 mg/kg PCDRUG,F,2.0,pituitary_gland,Pituitary Gland,False,0.012,322.0,0.004,2016-05-02
PC201708,PC201708-2102,2,2 mg/kg PCDRUG,F,2.0,spleen,Spleen,False,0.4779,322.0,0.148,2016-05-02
PC201708,PC201708-2102,2,2 mg/kg PCDRUG,F,2.0,thymus,Thymus,False,0.3691,322.0,0.115,2016-05-02
PC201708,PC201708-2102,2,2 mg/kg PCDRUG,F,2.0,thyroid_gland,Thyroid Gland,False,0.0202,322.0,0.006,2016-05-02
PC201708,PC201708-2103,2,2 mg/kg PCDRUG,F,2.0,adrenal_gland,Adrenal Glands,True,0.0836,413.0,0.02,2016-05-02
PC201708,PC201708-2103,2,2 mg/kg PCDRUG,F,2.0,brain,Brain,False,1.7651,413.0,0.427,2016-05-02
PC201708,PC201708-2103,2,2 mg/kg PCDRUG,F,2.0,heart,Heart,False,0.7468,413.0,0.181,2016-05-02
PC201708,PC201708-2103,2,2 mg/kg PCDRUG,F,2.0,kidney,Kidneys (paired),True,1.5148,413.0,0.367,2016-05-02
PC201708,PC201708-2103,2,2 mg/kg PCDRUG,F,2.0,liver,Liver,False,7.2582,413.0,1.757,2016-05-02
PC201708,PC201708-2103,2,2 mg/kg PCDRUG,F,2.0,ovary,Ovaries (paired),True,0.1029,413.0,0.025,2016-05-02
PC201708,PC201708-2103,2,2 mg/kg PCDRUG,F,2.0,pituitary_gland,Pituitary Gland,False,0.0147,413.0,0.004,2016-05-02
PC201708,PC201708-2103,2,2 mg/kg PCDRUG,F,2.0,spleen,Spleen,False,0.4789,413.0,0.116,2016-05-02
PC201708,PC201708-2103,2,2 mg/kg PCDRUG,F,2.0,thymus,Thymus,False,0.3887,413.0,0.094,2016-05-02
PC201708,PC201708-2103,2,2 mg/kg PCDRUG,F,2.0,thyroid_gland,Thyroid Gland,False,0.0156,413.0,0.004,2016-05-02
PC201708,PC201708-2104,2,2 mg/kg PCDRUG,F,2.0,adrenal_gland,Adrenal Glands,True,0.0937,313.0,0.03,2016-05-02
PC201708,PC201708-2104,2,2 mg/kg PCDRUG,F,2.0,brain,Brain,False,1.896,313.0,0.606,2016-05-02
PC201708,PC201708-2104,2,2 mg/kg PCDRUG,F,2.0,heart,Heart,False,0.6665,313.0,0.213,2016-05-02
PC201708,PC201708-2104,2,2 mg/kg PCDRUG,F,2.0,kidney,Kidneys (paired),True,1.7911,313.0,0.572,2016-05-02
PC201708,PC201708-2104,2,2 mg/kg PCDRUG,F,2.0,liver,Liver,False,7.6661,313.0,2.449,2016-05-02
PC201708,PC201708-2104,2,2 mg/kg PCDRUG,F,2.0,ovary,Ovaries (paired),True,0.1505,313.0,0.048,2016-05-02
PC201708,PC201708-2104,2,2 mg/kg PCDRUG,F,2.0,pituitary_gland,Pituitary Gland,False,0.0128,313.0,0.004,2016-05-02
PC201708,PC201708-2104,2,2 mg/kg PCDRUG,F,2.0,spleen,Spleen,False,0.4362,313.0,0.139,2016-05-02
PC201708,PC201708-2104,2,2 mg/kg PCDRUG,F,2.0,thymus,Thymus,False,0.2104,313.0,0.067,2016-05-02
PC201708,PC201708-2104,2,2 mg/kg PCDRUG,F,2.0,thyroid_gland,Thyroid Gland,False,0.0265,313.0,0.008,2016-05-02
PC201708,PC201708-2105,2,2 mg/kg PCDRUG,F,2.0,adrenal_gland,Adrenal Glands,True,0.0882,372.0,0.024,2016-05-02
PC201708,PC201708-2105,2,2 mg/kg PCDRUG,F,2.0,brain,Brain,False,1.742,372.0,0.468,2016-05-02
PC201708,PC201708-2105,2,2 mg/kg PCDRUG,F,2.0,heart,Heart,False,0.6566,372.0,0.177,2016-05-02
PC201708,PC201708-2105,2,2 mg/kg PCDRUG,F,2.0,kidney,Kidneys (paired),True,1.5533,372.0,0.418,2016-05-02
PC201708,PC201708-2105,2,2 mg/kg PCDRUG,F,2.0,liver,Liver,False,6.9571,372.0,1.87,2016-05-02
PC201708,PC201708-2105,2,2 mg/kg PCDRUG,F,2.0,ovary,Ovaries (paired),True,0.1153,372.0,0.031,2016-05-02
PC201708,PC201708-2105,2,2 mg/kg PCDRUG,F,2.0,pituitary_gland,Pituitary Gland,False,0.0119,372.0,0.003,2016-05-02
PC201708,PC201708-2105,2,2 mg/kg PCDRUG,F,2.0,spleen,Spleen,False,0.4783,372.0,0.129,2016-05-02
PC201708,PC201708-2105,2,2 mg/kg PCDRUG,F,2.0,thymus,Thymus,False,0.3093,372.0,0.083,2016-05-02
PC201708,PC201708-2105,2,2 mg/kg PCDRUG,F,2.0,thyroid_gland,Thyroid Gland,False,0.0244,372.0,0.007,2016-05-02
PC201708,PC201708-2106,2,2 mg/kg PCDRUG,F,2.0,adrenal_gland,Adrenal Glands,True,0.0632,348.0,0.018,2016-05-02
PC201708,PC201708-2106,2,2 mg/kg PCDRUG,F,2.0,brain,Brain,False,1.9094,348.0,0.549,2016-05-02
PC201708,PC201708-2106,2,2 mg/kg PCDRUG,F,2.0,heart,Heart,False,0.6519,348.0,0.187,2016-05-02
PC201708,PC201708-2106,2,2 mg/kg PCDRUG,F,2.0,kidney,Kidneys (paired),True,1.5459,348.0,0.444,2016-05-02
PC201708,PC201708-2106,2,2 mg/kg PCDRUG,F,2.0,liver,Liver,False,7.002,348.0,2.012,2016-05-02
PC201708,PC201708-2106,2,2 mg/kg PCDRUG,F,2.0,ovary,Ovaries (paired),True,0.1002,348.0,0.029,2016-05-02
PC201708,PC201708-2106,2,2 mg/kg PCDRUG,F,2.0,pituitary_gland,Pituitary Gland,False,0.0105,348.0,0.003,2016-05-02
PC201708,PC201708-2106,2,2 mg/kg PCDRUG,F,2.0,spleen,Spleen,False,0.3879,348.0,0.111,2016-05-02
PC201708,PC201708-2106,2,2 mg/kg PCDRUG,F,2.0,thymus,Thymus,False,0.3042,348.0,0.087,2016-05-02
PC201708,PC201708-2106,2,2 mg/kg PCDRUG,F,2.0,thyroid_gland,Thyroid Gland,False,0.0245,348.0,0.007,2016-05-02
PC201708,PC201708-2107,2,2 mg/kg PCDRUG,F,2.0,adrenal_gland,Adrenal Glands,True,0.0779,331.0,0.024,2016-05-02
PC201708,PC201708-2107,2,2 mg/kg PCDRUG,F,2.0,brain,Brain,False,1.852,331.0,0.56,2016-05-02
PC201708,PC201708-2107,2,2 mg/kg PCDRUG,F,2.0,heart,Heart,False,0.9178,331.0,0.277,2016-05-02
PC201708,PC201708-2107,2,2 mg/kg PCDRUG,F,2.0,kidney,Kidneys (paired),True,1.8973,331.0,0.573,2016-05-02
PC201708,PC201708-2107,2,2 mg/kg PCDRUG,F,2.0,liver,Liver,False,8.3623,331.0,2.526,2016-05-02
PC201708,PC201708-2107,2,2 mg/kg PCDRUG,F,2.0,ovary,Ovaries (paired),True,0.097,331.0,0.029,2016-05-02
PC201708,PC201708-2107,2,2 mg/kg PCDRUG,F,2.0,pituitary_gland,Pituitary Gland,False,0.0185,331.0,0.006,2016-05-02
PC201708,PC201708-2107,2,2 mg/kg PCDRUG,F,2.0,spleen,Spleen,False,0.6121,331.0,0.185,2016-05-02
PC201708,PC201708-2107,2,2 mg/kg PCDRUG,F,2.0,thymus,Thymus,False,0.3303,331.0,0.1,2016-05-02
PC201708,PC201708-2107,2,2 mg/kg PCDRUG,F,2.0,thyroid_gland,Thyroid Gland,False,0.0236,331.0,0.007,2016-05-02
PC201708,PC201708-2108,2,2 mg/kg PCDRUG,F,2.0,adrenal_gland,Adrenal Glands,True,0.0913,410.0,0.022,2016-05-02
PC201708,PC201708-2108,2,2 mg/kg PCDRUG,F,2.0,brain,Brain,False,1.8096,410.0,0.441,2016-05-02
PC201708,PC201708-2108,2,2 mg/kg PCDRUG,F,2.0,heart,Heart,False,0.6855,410.0,0.167,2016-05-02
PC201708,PC201708-2108,2,2 mg/kg PCDRUG,F,2.0,kidney,Kidneys (paired),True,1.7555,410.0,0.428,2016-05-02
PC201708,PC201708-2108,2,2 mg/kg PCDRUG,F,2.0,liver,Liver,False,7.337,410.0,1.79,2016-05-02
PC201708,PC201708-2108,2,2 mg/kg PCDRUG,F,2.0,ovary,Ovaries (paired),True,0.1107,410.0,0.027,2016-05-02
PC201708,PC201708-2108,2,2 mg/kg PCDRUG,F,2.0,pituitary_gland,Pituitary Gland,False,0.0121,410.0,0.003,2016-05-02
PC201708,PC201708-2108,2,2 mg/kg PCDRUG,F,2.0,spleen,Spleen,False,0.4122,410.0,0.101,2016-05-02
PC201708,PC201708-2108,2,2 mg/kg PCDRUG,F,2.0,thymus,Thymus,False,0.1653,410.0,0.04,2016-05-02
PC201708,PC201708-2108,2,2 mg/kg PCDRUG,F,2.0,thyroid_gland,Thyroid Gland,False,0.0243,410.0,0.006,2016-05-02
PC201708,PC201708-2109,2,2 mg/kg PCDRUG,F,2.0,adrenal_gland,Adrenal Glands,True,0.0815,396.0,0.021,2016-05-02
PC201708,PC201708-2109,2,2 mg/kg PCDRUG,F,2.0,brain,Brain,False,1.9659,396.0,0.496,2016-05-02
PC201708,PC201708-2109,2,2 mg/kg PCDRUG,F,2.0,heart,Heart,False,0.8825,396.0,0.223,2016-05-02
PC201708,PC201708-2109,2,2 mg/kg PCDRUG,F,2.0,kidney,Kidneys (paired),True,1.7306,396.0,0.437,2016-05-02
PC201708,PC201708-2109,2,2 mg/kg PCDRUG,F,2.0,liver,Liver,False,6.8407,396.0,1.727,2016-05-02
PC201708,PC201708-2109,2,2 mg/kg PCDRUG,F,2.0,ovary,Ovaries (paired),True,0.1358,396.0,0.034,2016-05-02
PC201708,PC201708-2109,2,2 mg/kg PCDRUG,F,2.0,pituitary_gland,Pituitary Gland,False,0.0146,396.0,0.004,2016-05-02
PC201708,PC201708-2109,2,2 mg/kg PCDRUG,F,2.0,spleen,Spleen,False,0.5339,396.0,0.135,2016-05-02
PC201708,PC201708-2109,2,2 mg/kg PCDRUG,F,2.0,thymus,Thymus,False,0.477,396.0,0.12,2016-05-02
PC201708,PC201708-2109,2,2 mg/kg PCDRUG,F,2.0,thyroid_gland,Thyroid Gland,False,0.0181,396.0,0.005,2016-05-02
PC201708,PC201708-2110,2,2 mg/kg PCDRUG,F,2.0,adrenal_gland,Adrenal Glands,True,0.0963,359.0,0.027,2016-05-02
PC201708,PC201708-2110,2,2 mg/kg PCDRUG,F,2.0,brain,Brain,False,1.6506,359.0,0.46,2016-05-02
PC201708,PC201708-2110,2,2 mg/kg PCDRUG,F,2.0,heart,Heart,False,0.743,359.0,0.207,2016-05-02
PC201708,PC201708-2110,2,2 mg/kg PCDRUG,F,2.0,kidney,Kidneys (paired),True,1.8458,359.0,0.514,2016-05-02
PC201708,PC201708-2110,2,2 mg/kg PCDRUG,F,2.0,liver,Liver,False,8.2952,359.0,2.311,2016-05-02
PC201708,PC201708-2110,2,2 mg/kg PCDRUG,F,2.0,ovary,Ovaries (paired),True,0.1089,359.0,0.03,2016-05-02
PC201708,PC201708-2110,2,2 mg/kg PCDRUG,F,2.0,pituitary_gland,Pituitary Gland,False,0.0108,359.0,0.003,2016-05-02
PC201708,PC201708-2110,2,2 mg/kg PCDRUG,F,2.0,spleen,Spleen,False,0.357,359.0,0.099,2016-05-02
PC201708,PC201708-2110,2,2 mg/kg PCDRUG,F,2.0,thymus,Thymus,False,0.1672,359.0,0.047,2016-05-02
PC201708,PC201708-2110,2,2 mg/kg PCDRUG,F,2.0,thyroid_gland,Thyroid Gland,False,0.0112,359.0,0.003,2016-05-02
PC201708,PC201708-2111,2,2 mg/kg PCDRUG,F,2.0,adrenal_gland,Adrenal Glands,True,0.1024,426.0,0.024,2016-05-16
PC201708,PC201708-2111,2,2 mg/kg PCDRUG,F,2.0,brain,Brain,False,1.9152,426.0,0.45,2016-05-16
PC201708,PC201708-2111,2,2 mg/kg PCDRUG,F,2.0,heart,Heart,False,0.9155,426.0,0.215,2016-05-16
PC201708,PC201708-2111,2,2 mg/kg PCDRUG,F,2.0,kidney,Kidneys (paired),True,1.953,426.0,0.458,2016-05-16
PC201708,PC201708-2111,2,2 mg/kg PCDRUG,F,2.0,liver,Liver,False,6.882,426.0,1.615,2016-05-16
PC201708,PC201708-2111,2,2 mg/kg PCDRUG,F,2.0,ovary,Ovaries (paired),True,0.1144,426.0,0.027,2016-05-16
PC201708,PC201708-2111,2,2 mg/kg PCDRUG,F,2.0,pituitary_gland,Pituitary Gland,False,0.0193,426.0,0.005,2016-05-16
PC201708,PC201708-2111,2,2 mg/kg PCDRUG,F,2.0,spleen,Spleen,False,0.4807,426.0,0.113,2016-05-16
PC201708,PC201708-2111,2,2 mg/kg PCDRUG,F,2.0,thymus,Thymus,False,0.3794,426.0,0.089,2016-05-16
PC201708,PC201708-2111,2,2 mg/kg PCDRUG,F,2.0,thyroid_gland,Thyroid Gland,False,0.024,426.0,0.006,2016-05-16
PC201708,PC201708-2112,2,2 mg/kg PCDRUG,F,2.0,adrenal_gland,Adrenal Glands,True,0.0838,332.0,0.025,2016-05-16
PC201708,PC201708-2112,2,2 mg/kg PCDRUG,F,2.0,brain,Brain,False,1.8693,332.0,0.563,2016-05-16
PC201708,PC201708-2112,2,2 mg/kg PCDRUG,F,2.0,heart,Heart,False,0.8305,332.0,0.25,2016-05-16
PC201708,PC201708-2112,2,2 mg/kg PCDRUG,F,2.0,kidney,Kidneys (paired),True,1.6857,332.0,0.508,2016-05-16
PC201708,PC201708-2112,2,2 mg/kg PCDRUG,F,2.0,liver,Liver,False,8.0649,332.0,2.429,2016-05-16
PC201708,PC201708-2112,2,2 mg/kg PCDRUG,F,2.0,ovary,Ovaries (paired),True,0.076,332.0,0.023,2016-05-16
PC201708,PC201708-2112,2,2 mg/kg PCDRUG,F,2.0,pituitary_gland,Pituitary Gland,False,0.0117,332.0,0.004,2016-05-16
PC201708,PC201708-2112,2,2 mg/kg PCDRUG,F,2.0,spleen,Spleen,False,0.505,332.0,0.152,2016-05-16
PC201708,PC201708-2112,2,2 mg/kg PCDRUG,F,2.0,thymus,Thymus,False,0.4814,332.0,0.145,2016-05-16
PC201708,PC201708-2112,2,2 mg/kg PCDRUG,F,2.0,thyroid_gland,Thyroid Gland,False,0.0158,332.0,0.005,2016-05-16
PC201708,PC201708-2113,2,2 mg/kg PCDRUG,F,2.0,adrenal_gland,Adrenal Glands,True,0.0894,373.0,0.024,2016-05-16
PC201708,PC201708-2113,2,2 mg/kg PCDRUG,F,2.0,brain,Brain,False,2.1368,373.0,0.573,2016-05-16
PC201708,PC201708-2113,2,2 mg/kg PCDRUG,F,2.0,heart,Heart,False,1.1791,373.0,0.316,2016-05-16
PC201708,PC201708-2113,2,2 mg/kg PCDRUG,F,2.0,kidney,Kidneys (paired),True,2.0503,373.0,0.55,2016-05-16
PC201708,PC201708-2113,2,2 mg/kg PCDRUG,F,2.0,liver,Liver,False,8.2193,373.0,2.204,2016-05-16
PC201708,PC201708-2113,2,2 mg/kg PCDRUG,F,2.0,ovary,Ovaries (paired),True,0.1363,373.0,0.037,2016-05-16
PC201708,PC201708-2113,2,2 mg/kg PCDRUG,F,2.0,pituitary_gland,Pituitary Gland,False,0.021,373.0,0.006,2016-05-16
PC201708,PC201708-2113,2,2 mg/kg PCDRUG,F,2.0,spleen,Spleen,False,0.5726,373.0,0.154,2016-05-16
PC201708,PC201708-2113,2,2 mg/kg PCDRUG,F,2.0,thymus,Thymus,False,0.4641,373.0,0.124,2016-05-16
PC201708,PC201708-2113,2,2 mg/kg PCDRUG,F,2.0,thyroid_gland,Thyroid Gland,False,0.032,373.0,0.009,2016-05-16
PC201708,PC201708-2114,2,2 mg/kg PCDRUG,F,2.0,adrenal_gland,Adrenal Glands,True,0.0906,330.0,0.027,2016-05-16
PC201708,PC201708-2114,2,2 mg/kg PCDRUG,F,2.0,brain,Brain,False,2.0161,330.0,0.611,2016-05-16
PC201708,PC201708-2114,2,2 mg/kg PCDRUG,F,2.0,heart,Heart,False,1.0004,330.0,0.303,2016-05-16
PC201708,PC201708-2114,2,2 mg/kg PCDRUG,F,2.0,kidney,Kidneys (paired),True,1.8891,330.0,0.572,2016-05-16
PC201708,PC201708-2114,2,2 mg/kg PCDRUG,F,2.0,liver,Liver,False,7.7022,330.0,2.334,2016-05-16
PC201708,PC201708-2114,2,2 mg/kg PCDRUG,F,2.0,ovary,Ovaries (paired),True,0.1188,330.0,0.036,2016-05-16
PC201708,PC201708-2114,2,2 mg/kg PCDRUG,F,2.0,pituitary_gland,Pituitary Gland,False,0.0183,330.0,0.006,2016-05-16
PC201708,PC201708-2114,2,2 mg/kg PCDRUG,F,2.0,spleen,Spleen,False,0.6076,330.0,0.184,2016-05-16
PC201708,PC201708-2114,2,2 mg/kg PCDRUG,F,2.0,thymus,Thymus,False,0.4528,330.0,0.137,2016-05-16
PC201708,PC201708-2114,2,2 mg/kg PCDRUG,F,2.0,thyroid_gland,Thyroid Gland,False,0.0294,330.0,0.009,2016-05-16
PC201708,PC201708-2115,2,2 mg/kg PCDRUG,F,2.0,adrenal_gland,Adrenal Glands,True,0.1013,413.0,0.025,2016-05-16
PC201708,PC201708-2115,2,2 mg/kg PCDRUG,F,2.0,brain,Brain,False,1.937,413.0,0.469,2016-05-16
PC201708,PC201708-2115,2,2 mg/kg PCDRUG,F,2.0,heart,Heart,False,0.9452,413.0,0.229,2016-05-16
PC201708,PC201708-2115,2,2 mg/kg PCDRUG,F,2.0,kidney,Kidneys (paired),True,1.6215,413.0,0.393,2016-05-16
PC201708,PC201708-2115,2,2 mg/kg PCDRUG,F,2.0,liver,Liver,False,6.459,413.0,1.564,2016-05-16
PC201708,PC201708-2115,2,2 mg/kg PCDRUG,F,2.0,ovary,Ovaries (paired),True,0.0783,413.0,0.019,2016-05-16
PC201708,PC201708-2115,2,2 mg/kg PCDRUG,F,2.0,pituitary_gland,Pituitary Gland,False,0.0174,413.0,0.004,2016-05-16
PC201708,PC201708-2115,2,2 mg/kg PCDRUG,F,2.0,spleen,Spleen,False,0.6095,413.0,0.148,2016-05-16
PC201708,PC201708-2115,2,2 mg/kg PCDRUG,F,2.0,thymus,Thymus,False,0.3078,413.0,0.075,2016-05-16
PC201708,PC201708-2115,2,2 mg/kg PCDRUG,F,2.0,thyroid_gland,Thyroid Gland,False,0.0297,413.0,0.007,2016-05-16
PC201708,PC201708-3001,3,20 mg/kg PCDRUG,M,20.0,adrenal_gland,Adrenal Glands,True,0.0696,492.0,0.014,2016-05-02
PC201708,PC201708-3001,3,20 mg/kg PCDRUG,M,20.0,brain,Brain,False,2.0296,492.0,0.413,2016-05-02
PC201708,PC201708-3001,3,20 mg/kg PCDRUG,M,20.0,heart,Heart,False,1.2874,492.0,0.262,2016-05-02
PC201708,PC201708-3001,3,20 mg/kg PCDRUG,M,20.0,kidney,Kidneys (paired),True,2.5893,492.0,0.526,2016-05-02
PC201708,PC201708-3001,3,20 mg/kg PCDRUG,M,20.0,liver,Liver,False,9.2312,492.0,1.876,2016-05-02
PC201708,PC201708-3001,3,20 mg/kg PCDRUG,M,20.0,pituitary_gland,Pituitary Gland,False,0.0137,492.0,0.003,2016-05-02
PC201708,PC201708-3001,3,20 mg/kg PCDRUG,M,20.0,spleen,Spleen,False,0.5366,492.0,0.109,2016-05-02
PC201708,PC201708-3001,3,20 mg/kg PCDRUG,M,20.0,testis,Testes (paired),True,3.2161,492.0,0.654,2016-05-02
PC201708,PC201708-3001,3,20 mg/kg PCDRUG,M,20.0,thymus,Thymus,False,0.3476,492.0,0.071,2016-05-02
PC201708,PC201708-3001,3,20 mg/kg PCDRUG,M,20.0,thyroid_gland,Thyroid Gland,False,0.0229,492.0,0.005,2016-05-02
PC201708,PC201708-3002,3,20 mg/kg PCDRUG,M,20.0,adrenal_gland,Adrenal Glands,True,0.075,464.0,0.016,2016-05-02
PC201708,PC201708-3002,3,20 mg/kg PCDRUG,M,20.0,brain,Brain,False,2.1057,464.0,0.454,2016-05-02
PC201708,PC201708-3002,3,20 mg/kg PCDRUG,M,20.0,heart,Heart,False,1.4644,464.0,0.316,2016-05-02
PC201708,PC201708-3002,3,20 mg/kg PCDRUG,M,20.0,kidney,Kidneys (paired),True,2.678,464.0,0.577,2016-05-02
PC201708,PC201708-3002,3,20 mg/kg PCDRUG,M,20.0,liver,Liver,False,9.0317,464.0,1.946,2016-05-02
PC201708,PC201708-3002,3,20 mg/kg PCDRUG,M,20.0,pituitary_gland,Pituitary Gland,False,0.0135,464.0,0.003,2016-05-02
PC201708,PC201708-3002,3,20 mg/kg PCDRUG,M,20.0,spleen,Spleen,False,0.5458,464.0,0.118,2016-05-02
PC201708,PC201708-3002,3,20 mg/kg PCDRUG,M,20.0,testis,Testes (paired),True,3.2914,464.0,0.709,2016-05-02
PC201708,PC201708-3002,3,20 mg/kg PCDRUG,M,20.0,thymus,Thymus,False,0.4388,464.0,0.095,2016-05-02
PC201708,PC201708-3002,3,20 mg/kg PCDRUG,M,20.0,thyroid_gland,Thyroid Gland,False,0.0221,464.0,0.005,2016-05-02
PC201708,PC201708-3003,3,20 mg/kg PCDRUG,M,20.0,adrenal_gland,Adrenal Glands,True,0.0798,470.0,0.017,2016-05-02
PC201708,PC201708-3003,3,20 mg/kg PCDRUG,M,20.0,brain,Brain,False,2.1457,470.0,0.457,2016-05-02
PC201708,PC201708-3003,3,20 mg/kg PCDRUG,M,20.0,heart,Heart,False,1.4322,470.0,0.305,2016-05-02
PC201708,PC201708-3003,3,20 mg/kg PCDRUG,M,20.0,kidney,Kidneys (paired),True,3.2674,470.0,0.695,2016-05-02
PC201708,PC201708-3003,3,20 mg/kg PCDRUG,M,20.0,liver,Liver,False,10.7023,470.0,2.277,2016-05-02
PC201708,PC201708-3003,3,20 mg/kg PCDRUG,M,20.0,pituitary_gland,Pituitary Gland,False,0.0192,470.0,0.004,2016-05-02
PC201708,PC201708-3003,3,20 mg/kg PCDRUG,M,20.0,spleen,Spleen,False,0.6594,470.0,0.14,2016-05-02
PC201708,PC201708-3003,3,20 mg/kg PCDRUG,M,20.0,testis,Testes (paired),True,3.6771,470.0,0.782,2016-05-02
PC201708,PC201708-3003,3,20 mg/kg PCDRUG,M,20.0,thymus,Thymus,False,0.4694,470.0,0.1,2016-05-02
PC201708,PC201708-3003,3,20 mg/kg PCDRUG,M,20.0,thyroid_gland,Thyroid Gland,False,0.0272,470.0,0.006,2016-05-02
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,adrenal_gland,Adrenal Glands,True,0.0831,563.0,0.015,2016-05-02
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,brain,Brain,False,2.1795,563.0,0.387,2016-05-02
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,heart,Heart,False,1.2218,563.0,0.217,2016-05-02
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,kidney,Kidneys (paired),True,3.0104,563.0,0.535,2016-05-02
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,liver,Liver,False,9.8983,563.0,1.758,2016-05-02
